run_id,workload_label,category,gpu_utilization_pct_mean,gpu_utilization_pct_std,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_cv,gpu_utilization_pct_p25,gpu_utilization_pct_p75,mem_utilization_pct_mean,mem_utilization_pct_std,mem_utilization_pct_min,mem_utilization_pct_max,mem_utilization_pct_cv,mem_utilization_pct_p25,mem_utilization_pct_p75,power_draw_w_mean,power_draw_w_std,power_draw_w_min,power_draw_w_max,power_draw_w_cv,power_draw_w_p25,power_draw_w_p75,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,temperature_c_cv,temperature_c_p25,temperature_c_p75,sm_clock_mhz_mean,sm_clock_mhz_std,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_cv,sm_clock_mhz_p25,sm_clock_mhz_p75,mem_clock_mhz_mean,mem_clock_mhz_std,mem_clock_mhz_min,mem_clock_mhz_max,mem_clock_mhz_cv,mem_clock_mhz_p25,mem_clock_mhz_p75,mem_used_mb_mean,mem_used_mb_std,mem_used_mb_min,mem_used_mb_max,mem_used_mb_cv,mem_used_mb_p25,mem_used_mb_p75,pcie_tx_mbps_mean,pcie_tx_mbps_std,pcie_tx_mbps_min,pcie_tx_mbps_max,pcie_tx_mbps_cv,pcie_tx_mbps_p25,pcie_tx_mbps_p75,pcie_rx_mbps_mean,pcie_rx_mbps_std,pcie_rx_mbps_min,pcie_rx_mbps_max,pcie_rx_mbps_cv,pcie_rx_mbps_p25,pcie_rx_mbps_p75,mem_growth_rate,gpu_utilization_pct_fft_energy,gpu_utilization_pct_fft_peak,mem_utilization_pct_fft_energy,mem_utilization_pct_fft_peak,power_draw_w_fft_energy,power_draw_w_fft_peak,temperature_c_fft_energy,temperature_c_fft_peak,sm_clock_mhz_fft_energy,sm_clock_mhz_fft_peak,mem_clock_mhz_fft_energy,mem_clock_mhz_fft_peak,mem_used_mb_fft_energy,mem_used_mb_fft_peak,pcie_tx_mbps_fft_energy,pcie_tx_mbps_fft_peak,pcie_rx_mbps_fft_energy,pcie_rx_mbps_fft_peak
88abb1142640,cufft_benchmark,scientific_hpc,97.93894389438944,9.875651745337828,0,99,0.10083477881777253,99.0,99.0,97.74257425742574,9.852619870923826,0,100,0.10080172274646733,99.0,99.0,46.01712871287129,0.5922858394702832,39.7,46.586,0.012870986435356321,46.098,46.128,56.51485148514851,2.1325367413279173,42,58,0.037734094406150755,57.0,57.0,1038.3663366336634,71.38340980566272,210,1410,0.06874588214889145,1035.0,1050.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,1784.3366336633662,126.73827607592995,518,1797,0.07102823182846192,1797.0,1797.0,5.408352993502476,3.806086918429149,0.380859375,75.33984375,0.7037423264158218,4.7197265625,5.2451171875,17.500678436984323,8.489623202905985,0.23828125,221.0615234375,0.4851025194817416,17.0703125,17.546875,0.04137960598515973,22940.7359702806,0.0016501650165016502,23139.223392904467,0.02145214521452145,1392.0209870147473,0.0033003300330033004,1972.6807456139825,0.0033003300330033004,285858.97317797353,0.036303630363036306,0.0,0.0,281127.5112549081,0.0016501650165016502,18196.95203085839,0.0016501650165016502,49503.65473801643,0.037953795379537955
8c07ad65,resnet50_inference_large_bs1024,unknown,92.82945736434108,25.525148148140033,0,100,0.2749681929916153,100.0,100.0,77.86046511627907,21.480275903883935,0,86,0.2758816797655753,83.0,85.0,586.2712170542635,138.9705537768569,69.13,633.475,0.23704140632194323,621.756,628.155,60.15503875968992,4.57310345321407,44,65,0.07602195173386704,59.0,63.0,1893.953488372093,361.7269096912302,345,1980,0.19099038699305854,1980.0,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,11552.054263565891,2943.167554667073,449,12349,0.2547743879587976,12349.0,12349.0,23.428794210271317,27.428591549053852,0.5068359375,187.50390625,1.1707214337073428,11.63671875,22.9345703125,55.84427234738372,59.561084379874856,0.421875,249.3779296875,1.0665567277572148,26.7587890625,36.9755859375,18.565205724508058,4488.735260647976,0.007751937984496124,3786.686044444274,0.015503875968992248,20130.19454851984,0.007751937984496124,542.5368709965404,0.007751937984496124,69883.33816906415,0.007751937984496124,0.0,0.0,483770.31215214665,0.007751937984496124,14077.956268541377,0.007751937984496124,29681.561256681758,0.4728682170542636
8c4a6a2b5ad3,gpt2_wikitext2,ml_training,84.52713178294573,35.760067970297676,0,100,0.42306023185196495,99.0,100.0,19.06201550387597,8.289443529635012,0,26,0.43486710665588396,19.0,24.0,41.742558139534886,0.8370389673853373,39.162,43.371,0.02005241184709557,41.48,42.032,47.8062015503876,8.39743033554373,30,57,0.17565566941178556,44.0,54.0,1073.139534883721,212.47156957557166,210,1410,0.19799062719126814,1095.0,1140.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,9317.891472868218,3466.557253422312,518,10751,0.3720323705760945,10751.0,10751.0,3.247903040213178,3.2054104655370663,0.28515625,32.615234375,0.9869169198904904,2.0498046875,3.3369140625,8.98617671996124,7.61375437759246,0.23828125,35.1904296875,0.8472740536954437,3.2421875,10.060546875,44.39008832737027,5487.578488447534,0.007751937984496124,1692.7795826892095,0.007751937984496124,215.74819139612373,0.007751937984496124,772.7712137182725,0.007751937984496124,55548.93013870348,0.007751937984496124,0.0,0.0,466468.81378612487,0.007751937984496124,1717.396345235851,0.007751937984496124,3600.458763411975,0.007751937984496124
8d3b514d9907,nvlink_latency,unknown,1.5555555555555556,4.666666666666666,0,14,2.999999998071428,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,122.72111111111111,0.7652536253498656,122.26,124.093,0.006235712978924815,122.313,122.453,42.0,0.0,42,42,0.0,42.0,42.0,1980.0,0.0,1980,1980,0.0,1980.0,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,9109.0,47.43416490252569,9069,9159,0.005207395422386703,9069.0,9159.0,1.3221571180555556,1.2915462212139563,0.4638671875,3.3212890625,0.976847760829314,0.46875,2.44921875,2.28515625,5.096152177984798,0.3857421875,15.8115234375,2.230111037595213,0.4052734375,0.4345703125,14.99999999999994,,,,,,,,,,,,,,,,,,
9355626dd301,nvlink_bandwidth,unknown,44.44444444444444,51.016977822522875,0,100,1.1478820009809374,0.0,100.0,2.5,3.0917347120042113,0,10,1.236693884307007,0.0,5.0,123.57083333333331,37.649725139610716,71.296,163.644,0.30468132425509825,77.2725,158.31799999999998,43.833333333333336,1.2485285456935955,42,45,0.028483540965744,42.5,45.0,1525.8333333333333,753.5528593036497,345,1980,0.49386315191905356,753.75,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,5402.555555555556,3970.473526689706,453,9069,0.7349250712666996,584.5,9051.5,3.1239149305555554,2.68481448671619,0.5263671875,9.8388671875,0.8594390518115949,0.661376953125,4.042724609375,3.2089301215277777,8.521412397284221,0.412109375,36.986328125,2.655530682161327,0.479736328125,2.026123046875,684.5036119711042,688.5824299436172,0.05555555555555555,62.071257583027126,0.05555555555555555,379.4579358126957,0.05555555555555555,17.190111005119768,0.05555555555555555,13857.690856967094,0.05555555555555555,0.0,0.0,51359.38185181267,0.05555555555555555,80.24219149850597,0.1111111111111111,287.4048789439057,0.5
973f4e31295a,bert_sst2,ml_training,80.734375,38.8302133173363,0,100,0.48096258027457744,99.0,100.0,12.09375,6.08854962268819,0,16,0.5034459635915034,15.0,15.0,42.003484375,0.9770754709552693,39.648,43.399,0.023261771861801825,41.95,42.459,51.546875,4.503718701568421,42,56,0.08737132370257267,50.75,55.0,1104.375,319.88279103446627,210,1410,0.2896505181973303,1200.0,1215.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,4256.515625,1771.727719166547,518,5139,0.4162389793097801,5139.0,5139.0,2.6823577880859375,5.9416562103212796,0.28515625,48.4462890625,2.215087127637066,1.65625,2.013916015625,9.924331665039062,9.085656786745865,0.28515625,34.236328125,0.9154930621511641,7.03271484375,8.987548828125,44.77287087912087,2275.7245581800976,0.015625,368.7088602532053,0.015625,51.40071532131978,0.015625,175.6034329146371,0.015625,25581.35703797846,0.015625,0.0,0.0,106386.80006151623,0.015625,1221.4883634754892,0.015625,1047.9051551999098,0.03125
997e47e8a0b0,bert_sst2,ml_training,77.18461538461538,40.941991092463795,0,100,0.5304423801027841,98.0,99.0,13.353846153846154,7.3280939908315545,0,19,0.5487627988114994,15.0,19.0,42.06430769230769,0.9846368925122376,39.674,43.798,0.02340789487589476,41.977,42.83,51.16923076923077,4.6049200277028115,41,56,0.08999392717824208,50.0,55.0,1110.2307692307693,319.65854679401514,210,1410,0.2879208139900543,1200.0,1230.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,4270.092307692307,1761.2362554740218,518,5139,0.4124585907196552,5139.0,5139.0,2.6008263221153847,1.6337722442798264,0.5712890625,9.345703125,0.6281742958994746,1.9072265625,2.7177734375,8.899474158653845,7.590380988545138,0.23828125,33.5693359375,0.8529021886435113,7.15234375,8.9638671875,43.568050699300734,2228.0084978639693,0.015384615384615385,377.0760711812062,0.015384615384615385,64.16157873450872,0.015384615384615385,174.53098201977468,0.015384615384615385,25494.62105390706,0.015384615384615385,0.0,0.0,105569.50955318421,0.015384615384615385,253.3694110589195,0.03076923076923077,1072.9956059151891,0.03076923076923077
a699571b6e81,nvlink_bandwidth,unknown,5.555555555555555,23.57022603955158,0,100,4.242640686355609,0.0,0.0,2.5,3.0917347120042113,0,10,1.236693884307007,0.0,5.0,116.29066666666667,35.311741448385796,68.708,155.778,0.30365069235778863,71.04025,147.68425000000002,44.111111111111114,0.8323523637957304,43,45,0.01886944905287594,43.25,45.0,1525.8333333333333,753.5528593036497,345,1980,0.49386315191905356,753.75,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,5401.666666666667,3970.2835578094123,453,9069,0.735010840692751,584.0,9051.0,9.41015625,15.399265947033854,0.494140625,65.322265625,1.6364516737325592,1.159912109375,8.712646484375,11.854654947916666,11.224021668132016,0.421875,36.1552734375,0.9468028986501813,0.53466796875,18.385009765625,684.5036119711041,800.0,0.16666666666666666,62.071257583027126,0.05555555555555555,383.7615179335198,0.05555555555555555,9.931005342473618,0.05555555555555555,13857.690856967094,0.05555555555555555,0.0,0.0,51359.25037094644,0.05555555555555555,436.2193107381306,0.05555555555555555,357.68904968738525,0.5
a8610b226b27,resnet50_inference,ml_inference,64.36677631578948,22.44382366181692,0,100,0.3486864644480052,56.0,80.0,47.46217105263158,17.348313181332045,0,73,0.3655187446383078,39.0,59.0,43.448638157894734,1.7048219985613775,39.726,46.098,0.03923763944744881,41.507,45.147,52.07401315789474,1.4233111081330696,43,54,0.027332464348197725,51.0,53.0,1176.5871710526317,170.61157258055187,210,1410,0.14500546731932282,1065.0,1335.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,5161.106907894737,536.2786473125748,518,5223,0.1039076804419895,5223.0,5223.0,117.55608649002879,268.1116732651175,0.23828125,899.7431640625,2.2807128177542575,0.619140625,5.53125,1006.5236189992804,2357.486986611577,0.23828125,7862.0908203125,2.3422073184463645,0.380859375,19.847900390625,0.3013039739466815,111934.29076254655,0.49671052631578944,87815.6892411507,0.49671052631578944,9165.317470565065,0.4358552631578947,4730.770849435122,0.001644736842105263,821169.8030864457,0.4358552631578947,0.0,0.0,991224.3572760783,0.001644736842105263,1441366.771005315,0.4375,12652144.906961238,0.4276315789473684
ad44e624b85a,pytorch_resnet_cifar10,ml_training,80.98550724637681,35.715581026321566,0,99,0.44101200622508197,96.0,99.0,46.10144927536232,20.431481567551174,0,58,0.4431852336153572,54.0,56.0,43.26397101449276,1.3626705718488157,39.648,44.352,0.03149665968851647,43.712,43.798,49.492753623188406,3.3414649323744445,41,53,0.06751422557223373,48.0,52.0,1026.9565217391305,267.86632063195304,210,1410,0.2608351132315377,1065.0,1095.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,4474.739130434783,1555.600164606176,518,5095,0.34764041416972613,5095.0,5095.0,15.937641530797102,17.958271366260664,0.3330078125,113.486328125,1.1267834911729075,5.3876953125,31.8046875,105.45788043478261,144.17618502542825,0.28515625,340.318359375,1.367144725739322,19.025390625,334.9775390625,16.69225429302158,3613.4097717726927,0.028985507246376812,2072.6102738051854,0.028985507246376812,126.3698324560864,0.014492753623188406,170.17608218985137,0.014492753623188406,33986.70708019078,0.043478260869565216,0.0,0.0,102656.78112064103,0.014492753623188406,3495.4264350411113,0.2028985507246377,26297.917158918757,0.014492753623188406
ad8b8fd00019,nvlink_latency,unknown,0.6666666666666666,1.9999999999999998,0,6,2.9999999955,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,118.35755555555556,0.7699052070078349,117.943,119.723,0.006504909664511837,117.954,118.013,41.0,0.0,41,41,0.0,41.0,41.0,1980.0,0.0,1980,1980,0.0,1980.0,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,9069.0,0.0,9069,9069,0.0,9069.0,9069.0,1.4371744791666667,1.4575825893237428,0.4541015625,3.689453125,1.014200161106889,0.4677734375,2.65625,2.0951605902777777,5.040737379092803,0.4072265625,15.537109375,2.405895471725441,0.4111328125,0.4169921875,5.317809029282373e-13,,,,,,,,,,,,,,,,,,
b0778ddc,cufft_concurrent_concurrent,unknown,92.8671875,23.852688022229838,0,99,0.25684731781042675,99.0,99.0,92.28125,23.893114186137627,0,99,0.2589162390613338,98.0,99.0,563.50721875,122.59657422009374,67.935,599.51,0.2175599001053191,593.55725,598.33875,54.875,3.743761214540273,40,58,0.06822343898810114,54.0,57.0,1916.1328125,318.0156330306265,345,1980,0.16596742718243102,1980.0,1980.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,5361.859375,1257.194193397113,449,5685,0.2344698182982239,5685.0,5685.0,26.91675567626953,28.258496319951146,0.587890625,114.41796875,1.0498477847318977,10.553466796875,26.697998046875,48.09062957763672,38.683767819448576,0.4140625,157.4951171875,0.8043930420206654,25.002685546875,55.114501953125,7.014906839406691,4302.246489941033,0.0078125,4410.5620550179265,0.0078125,16706.001763010616,0.0078125,484.0140635039253,0.0078125,82507.03211948612,0.0078125,0.0,0.0,224933.4044881519,0.0078125,13073.951466986999,0.4921875,17221.7224240212,0.4921875
b0893b64,idle_h100,baseline,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,68.98709448818899,2.773615577536567,67.959,99.116,0.04020484698005686,68.2225,69.10249999999999,42.732283464566926,2.079563518372697,40,48,0.04866492847377043,41.0,44.0,346.53543307086613,17.30345193361423,345,540,0.049932706102310064,345.0,345.0,2619.0,0.0,2619,2619,0.0,2619.0,2619.0,449.0,0.0,449,449,0.0,449.0,449.0,2.650867372047244,6.504316534896561,0.509765625,46.787109375,2.4536559622066916,0.59716796875,3.77294921875,1.6202555979330708,5.374435260973776,0.41015625,42.6728515625,3.317029278906866,0.52685546875,0.55810546875,-4.616764142380088e-16,0.0,0.0,0.0,0.0,1520.9981863423097,0.007874015748031496,305.05716416554833,0.007874015748031496,9945.0,0.031496062992125984,0.0,0.0,0.0,0.0,3428.9645805860846,0.39370078740157477,2898.1079227977125,0.14173228346456693
