ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047555.628022,0,29,6,4040.032256,192265.846784,327.98,43,1965,3996,29,0.0,0.0,35.944,9.699,0
1776047555.6723971,1,99,52,3972.923392,192265.846784,773.532,40,1732,3996,99,0.0,0.0,17.606,4.017,0
1776047555.7165496,0,29,6,4040.032256,192265.846784,343.927,43,1965,3996,29,0.0,0.0,33.968,9.843,0
1776047555.7605357,1,99,53,3972.923392,192265.846784,819.834,40,1785,3996,99,0.0,0.0,17.897,3.976,0
1776047555.8044333,0,29,6,4040.032256,192265.846784,357.707,44,1965,3996,29,0.0,0.0,33.8,10.254,0
1776047555.8483145,1,99,53,3972.923392,192265.846784,899.065,41,1785,3996,99,0.0,0.0,17.862,4.208,0
1776047555.8919563,0,29,6,4040.032256,192265.846784,376.879,43,1965,3996,29,0.0,0.0,34.478,9.701,0
1776047555.9560542,1,99,51,3972.923392,192265.846784,1002.307,41,1777,3996,99,0.0,0.0,15.883,20.617,0
1776047555.9986315,0,29,6,4040.032256,192265.846784,379.495,43,1965,3996,29,0.0,0.0,35.893,9.95,0
1776047556.0420618,1,99,51,3972.923392,192265.846784,1017.081,41,1807,3996,99,0.0,0.0,17.98,3.964,0
1776047556.0849822,0,30,6,4040.032256,192265.846784,379.495,43,1965,3996,30,0.0,0.0,35.836,9.69,0
1776047556.1284108,1,99,52,3972.923392,192265.846784,1001.842,41,1785,3996,99,0.0,0.0,18.05,3.974,0
1776047556.171815,0,30,6,4040.032256,192265.846784,377.28,43,1965,3996,30,0.0,0.0,35.795,11.209,0
1776047556.2158444,1,99,52,3972.923392,192265.846784,995.973,41,1822,3996,99,0.0,0.0,17.994,5.818,0
1776047556.2590883,0,30,6,4040.032256,192265.846784,374.07,43,1965,3996,30,0.0,0.0,35.397,10.156,0
1776047556.302881,1,99,52,3972.923392,192265.846784,991.451,42,1815,3996,99,0.0,0.0,18.083,5.354,0
1776047556.3464556,0,30,6,4040.032256,192265.846784,374.411,43,1965,3996,30,0.0,0.0,34.98,9.908,0
1776047556.3904033,1,99,52,3972.923392,192265.846784,991.451,42,1807,3996,99,0.0,0.0,18.12,3.904,0
1776047556.4340515,0,29,6,4040.032256,192265.846784,378.394,43,1965,3996,29,0.0,0.0,34.118,9.86,0
1776047556.4788275,1,99,52,3972.923392,192265.846784,988.208,42,1807,3996,99,0.0,0.0,17.307,3.976,0
1776047556.5223083,0,29,6,4040.032256,192265.846784,377.101,43,1965,3996,29,0.0,0.0,35.343,9.864,0
1776047556.566221,1,99,52,3972.923392,192265.846784,987.851,42,1777,3996,99,0.0,0.0,18.022,4.137,0
1776047556.610226,0,29,6,4040.032256,192265.846784,377.396,43,1965,3996,29,0.0,0.0,33.928,9.861,0
1776047556.6541054,1,99,52,3972.923392,192265.846784,987.567,42,1785,3996,99,0.0,0.0,17.991,4.016,0
1776047556.696901,0,29,6,4040.032256,192265.846784,378.934,43,1965,3996,29,0.0,0.0,35.522,9.866,0
1776047556.7403886,1,99,52,3972.923392,192265.846784,989.609,42,1785,3996,99,0.0,0.0,17.931,3.922,0
1776047556.7837136,0,29,6,4040.032256,192265.846784,378.934,43,1965,3996,29,0.0,0.0,35.515,9.764,0
1776047556.8271708,1,99,52,3972.923392,192265.846784,992.794,42,1807,3996,99,0.0,0.0,17.913,3.884,0
1776047556.8710449,0,30,6,4040.032256,192265.846784,380.61,43,1965,3996,30,0.0,0.0,34.042,11.163,0
1776047556.9147055,1,99,52,3972.923392,192265.846784,995.771,42,1807,3996,99,0.0,0.0,18.113,5.453,0
1776047556.958168,0,30,6,4040.032256,192265.846784,381.792,43,1965,3996,30,0.0,0.0,35.026,9.876,0
1776047557.0017955,1,99,52,3972.923392,192265.846784,995.771,43,1800,3996,99,0.0,0.0,17.927,5.383,0
1776047557.0452313,0,29,6,4040.032256,192265.846784,382.452,43,1965,3996,29,0.0,0.0,34.926,9.837,0
1776047557.0891478,1,99,52,3972.923392,192265.846784,996.552,43,1807,3996,99,0.0,0.0,18.18,4.047,0
1776047557.1324644,0,29,6,4040.032256,192265.846784,381.823,43,1965,3996,29,0.0,0.0,35.197,9.822,0
1776047557.1763663,1,99,52,3972.923392,192265.846784,996.497,43,1807,3996,99,0.0,0.0,18.119,4.091,0
1776047557.2194657,0,29,6,4040.032256,192265.846784,382.672,43,1965,3996,29,0.0,0.0,35.044,9.927,0
1776047557.262687,1,99,52,3972.923392,192265.846784,994.092,43,1815,3996,99,0.0,0.0,16.801,3.496,0
1776047557.3052003,0,29,6,4040.032256,192265.846784,382.59,43,1965,3996,29,0.0,0.0,35.233,9.95,0
1776047557.3485656,1,99,52,3972.923392,192265.846784,993.217,43,1747,3996,99,0.0,0.0,18.066,3.936,0
1776047557.391691,0,29,6,4040.032256,192265.846784,382.312,43,1965,3996,29,0.0,0.0,35.837,9.787,0
1776047557.435379,1,99,52,3972.923392,192265.846784,992.181,43,1785,3996,99,0.0,0.0,18.025,3.995,0
1776047557.4788063,0,29,6,4040.032256,192265.846784,382.312,43,1965,3996,29,0.0,0.0,34.479,11.131,0
1776047557.523441,1,99,52,3972.923392,192265.846784,992.061,43,1822,3996,99,0.0,0.0,18.698,3.978,0
1776047557.5664082,0,29,6,4040.032256,192265.846784,382.536,43,1965,3996,29,0.0,0.0,35.716,15.31,0
1776047557.6100745,1,99,52,3972.923392,192265.846784,992.509,43,1807,3996,99,0.0,0.0,18.102,5.297,0
1776047557.6541438,0,29,6,4040.032256,192265.846784,382.68,43,1965,3996,29,0.0,0.0,33.494,9.868,0
1776047557.698434,1,99,52,3972.923392,192265.846784,992.509,43,1770,3996,99,0.0,0.0,18.126,5.302,0
1776047557.7421088,0,29,6,4040.032256,192265.846784,382.301,43,1965,3996,29,0.0,0.0,35.526,9.859,0
1776047557.7859216,1,99,53,3972.923392,192265.846784,992.151,43,1800,3996,99,0.0,0.0,18.125,4.009,0
1776047557.8299866,0,29,6,4040.032256,192265.846784,382.065,43,1965,3996,29,0.0,0.0,35.554,9.686,0
1776047557.8742445,1,99,53,3972.923392,192265.846784,991.885,43,1800,3996,99,0.0,0.0,17.999,4.093,0
1776047557.9174178,0,29,6,4040.032256,192265.846784,382.951,43,1965,3996,29,0.0,0.0,35.976,9.936,0
1776047557.9606957,1,99,52,3972.923392,192265.846784,991.268,43,1807,3996,99,0.0,0.0,18.1,3.979,0
1776047558.0049856,0,29,6,4040.032256,192265.846784,384.411,43,1965,3996,29,0.0,0.0,35.606,9.942,0
1776047558.0485172,1,99,52,3972.923392,192265.846784,992.066,43,1770,3996,99,0.0,0.0,18.021,3.997,0
1776047558.0913763,0,29,6,4040.032256,192265.846784,384.495,43,1965,3996,29,0.0,0.0,35.935,9.816,0
1776047558.1347594,1,99,52,3972.923392,192265.846784,992.429,43,1822,3996,99,0.0,0.0,17.985,3.961,0
1776047558.1776216,0,29,6,4040.032256,192265.846784,384.495,43,1965,3996,29,0.0,0.0,35.264,11.087,0
1776047558.2220843,1,99,52,3972.923392,192265.846784,993.349,44,1845,3996,99,0.0,0.0,18.847,4.029,0
1776047558.2652612,0,29,6,4040.032256,192265.846784,383.508,43,1965,3996,29,0.0,0.0,35.727,11.364,0
1776047558.3091948,1,99,52,3972.923392,192265.846784,996.015,44,1770,3996,99,0.0,0.0,18.101,5.311,0
1776047558.3525639,0,29,6,4040.032256,192265.846784,382.623,43,1965,3996,29,0.0,0.0,34.84,9.985,0
1776047558.3958054,1,99,52,3972.923392,192265.846784,996.015,43,1792,3996,99,0.0,0.0,17.652,3.521,0
1776047558.4385731,0,30,6,4040.032256,192265.846784,382.169,43,1965,3996,30,0.0,0.0,35.064,9.82,0
1776047558.4832175,1,99,52,3972.923392,192265.846784,995.339,43,1792,3996,99,0.0,0.0,17.907,3.667,0
1776047558.5257685,0,30,6,4040.032256,192265.846784,381.127,43,1965,3996,30,0.0,0.0,35.779,9.909,0
1776047558.5698135,1,99,53,3972.923392,192265.846784,995.521,43,1747,3996,99,0.0,0.0,18.058,4.077,0
1776047558.613516,0,29,6,4040.032256,192265.846784,380.046,43,1965,3996,29,0.0,0.0,34.019,10.017,0
1776047558.658027,1,99,53,3972.923392,192265.846784,992.674,43,1755,3996,99,0.0,0.0,17.994,4.085,0
1776047558.7016943,0,29,6,4040.032256,192265.846784,381.086,43,1965,3996,29,0.0,0.0,35.202,9.778,0
1776047558.7456098,1,99,53,3972.923392,192265.846784,993.345,44,1777,3996,99,0.0,0.0,17.908,4.069,0
1776047558.7893207,0,29,6,4040.032256,192265.846784,381.086,43,1965,3996,29,0.0,0.0,34.083,9.859,0
1776047558.8330245,1,99,53,3972.923392,192265.846784,992.58,44,1785,3996,99,0.0,0.0,17.986,3.935,0
1776047558.8767354,0,29,6,4040.032256,192265.846784,379.623,43,1965,3996,29,0.0,0.0,35.073,11.258,0
1776047558.9214256,1,99,53,3972.923392,192265.846784,990.874,44,1792,3996,99,0.0,0.0,18.047,4.021,0
1776047558.9641714,0,29,6,4040.032256,192265.846784,378.313,43,1965,3996,29,0.0,0.0,35.845,11.304,0
1776047559.007733,1,99,52,3972.923392,192265.846784,990.874,44,1800,3996,99,0.0,0.0,18.036,5.383,0
1776047559.0510292,0,29,6,4040.032256,192265.846784,375.456,42,1965,3996,29,0.0,0.0,35.58,9.894,0
1776047559.0951648,1,99,52,3972.923392,192265.846784,990.142,44,1800,3996,99,0.0,0.0,18.46,3.972,0
1776047559.1387904,0,29,6,4040.032256,192265.846784,374.849,43,1965,3996,29,0.0,0.0,35.533,9.878,0
1776047559.1826115,1,99,52,3972.923392,192265.846784,990.773,44,1815,3996,99,0.0,0.0,17.843,4.025,0
1776047559.2262235,0,29,6,4040.032256,192265.846784,376.885,43,1965,3996,29,0.0,0.0,33.973,10.007,0
1776047559.26974,1,99,52,3972.923392,192265.846784,990.67,44,1792,3996,99,0.0,0.0,16.902,3.626,0
1776047559.3122823,0,29,6,4040.032256,192265.846784,378.053,43,1965,3996,29,0.0,0.0,35.036,9.778,0
1776047559.3557453,1,99,52,3972.923392,192265.846784,990.245,44,1732,3996,99,0.0,0.0,17.93,3.955,0
1776047559.3990355,0,29,6,4040.032256,192265.846784,378.567,42,1965,3996,29,0.0,0.0,35.187,9.909,0
1776047559.4432962,1,99,52,3972.923392,192265.846784,988.766,44,1777,3996,99,0.0,0.0,17.919,3.913,0
1776047559.486682,0,28,6,4040.032256,192265.846784,378.567,43,1965,3996,28,0.0,0.0,33.375,9.728,0
1776047559.5299249,1,99,52,3972.923392,192265.846784,988.141,44,1747,3996,99,0.0,0.0,15.206,3.675,0
1776047559.5724287,0,28,6,4040.032256,192265.846784,379.691,42,1965,3996,28,0.0,0.0,35.845,11.287,0
1776047559.6168125,1,99,52,3972.923392,192265.846784,988.141,44,1770,3996,99,0.0,0.0,18.009,5.416,0
1776047559.6602197,0,29,6,4040.032256,192265.846784,380.066,43,1965,3996,29,0.0,0.0,35.401,9.765,0
1776047559.704499,1,99,52,3972.923392,192265.846784,989.44,44,1792,3996,99,0.0,0.0,17.601,5.423,0
