dtype,batch_size,input_len,output_len,model,num_gpus,total_time_s,total_output_tokens,throughput_tps,throughput_rps,ttft_s_est,tpot_ms,tbt_ms,ttl_s,mean_gpu_util,max_gpu_util,mean_power_W,peak_power_W,mean_mem_util,mean_sm_clock_MHz,mem_bw_util_pct,mem_used_GB,arith_intensity
int12,1,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.5021613985300064,128,254.8981271254593,1.9913916181676508,0.1506484195590019,2.746195148210973,2.746195148210973,0.5021613985300064,77.18181818181819,99,682.1185454545454,699.204,46.27272727272727,1965.0,46.27272727272727,0.0,1.3333333333333333
int12,2,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.49000285752117634,256,522.4459328564967,4.0816088504413806,0.1470008572563529,1.3398515635344665,1.3398515635344665,0.49000285752117634,95.4,99,677.8308000000001,698.066,57.8,1965.0,57.8,0.0,2.6666666666666665
int12,4,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.5006872015073895,512,1022.5945429772354,7.9890198670096515,0.15020616045221685,0.6845332833108841,0.6845332833108841,0.5006872015073895,95.8,99,687.9504,690.838,61.8,1965.0,61.8,0.0,5.333333333333333
int12,8,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.5146571872755885,1024,1989.6739525210764,15.54432775407091,0.15439715618267655,0.35181643661417183,0.35181643661417183,0.5146571872755885,93.54545454545455,99,713.2643636363638,719.086,56.09090909090909,1965.0,56.09090909090909,0.0,10.666666666666666
int12,16,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.5513824941590428,2048,3714.3000035276186,29.01796877755952,0.16541474824771285,0.1884608134332666,0.1884608134332666,0.5513824941590428,83.33333333333333,99,694.0543333333334,718.364,50.0,1965.0,50.0,0.0,21.333333333333332
int12,32,2048,128,Qwen/Qwen2.5-7B-Instruct,1,0.6347656585276127,4096,6452.775043787,50.41230502958594,0.1904296975582838,0.10848045922102757,0.10848045922102757,0.6347656585276127,79.3076923076923,99,681.3558461538461,712.749,46.38461538461539,1959.1538461538462,46.38461538461539,0.0,42.666666666666664
int12,1,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9272361574694514,256,276.08931978953177,1.0784739054278585,0.2781708472408354,2.5354113680805312,2.5354113680805312,0.9272361574694514,99.0,99,706.6231052631579,717.405,63.578947368421055,1965.0,63.578947368421055,0.0,1.3333333333333333
int12,2,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9203627435490489,512,556.3023966242436,2.1730562368134514,0.2761088230647147,1.2583084384459653,1.2583084384459653,0.9203627435490489,91.84210526315789,99,687.3178421052631,693.143,60.10526315789474,1965.0,60.10526315789474,0.0,2.6666666666666665
int12,4,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9364254465326667,1024,1093.520048810718,4.271562690666867,0.28092763395979997,0.6401345825906902,0.6401345825906902,0.9364254465326667,89.94736842105263,99,684.2978947368422,692.649,58.21052631578947,1965.0,58.21052631578947,0.0,5.333333333333333
int12,8,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9351875716820359,2048,2189.9350055694717,8.554433615505749,0.28055627150461077,0.31964418953975837,0.31964418953975837,0.9351875716820359,98.57894736842105,99,691.5347368421053,695.319,63.578947368421055,1965.0,63.578947368421055,0.0,10.666666666666666
int12,16,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9342210460454226,4096,4384.401333430085,17.12656770871127,0.28026631381362677,0.15965691704877827,0.15965691704877827,0.9342210460454226,99.0,99,698.3096315789473,706.693,64.57894736842105,1965.0,64.57894736842105,0.0,21.333333333333332
int12,32,128,256,Qwen/Qwen2.5-7B-Instruct,1,0.9582090126350522,8192,8549.282976865552,33.39563662838106,0.28746270379051564,0.08187821152887409,0.08187821152887409,0.9582090126350522,94.4,99,722.21875,739.186,61.8,1965.0,61.8,0.0,42.666666666666664
int12,1,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9321496719494462,256,274.6340075029107,1.072789091808245,0.27964490158483385,2.548846759236767,2.548846759236767,0.9321496719494462,89.52631578947368,99,706.281052631579,739.186,58.1578947368421,1965.0,58.1578947368421,0.0,1.3333333333333333
int12,2,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9228790709748864,512,554.7855792841277,2.167131169078624,0.2768637212924659,1.2617487298484777,1.2617487298484777,0.9228790709748864,92.47368421052632,99,689.5695789473685,697.276,60.26315789473684,1965.0,60.26315789473684,0.0,2.6666666666666665
int12,4,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9391727186739445,1024,1090.321279184756,4.259067496815453,0.2817518156021833,0.6420126006560167,0.6420126006560167,0.9391727186739445,94.15789473684211,99,695.3716842105263,697.276,60.578947368421055,1965.0,60.578947368421055,0.0,5.333333333333333
int12,8,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9492774689570069,2048,2157.430326720158,8.427462213750617,0.2847832406871021,0.3244600723974145,0.3244600723974145,0.9492774689570069,99.0,99,700.0394736842104,701.035,64.0,1965.0,64.0,0.0,10.666666666666666
int12,16,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9560537980869412,4096,4284.277734366074,16.735459899867475,0.28681613942608236,0.16338810025899875,0.16338810025899875,0.9560537980869412,99.0,99,710.3820499999999,724.149,64.35,1965.0,64.35,0.0,21.333333333333332
int12,32,512,256,Qwen/Qwen2.5-7B-Instruct,1,0.9952588947489858,8192,8231.024151827454,32.15243809307599,0.29857766842469574,0.08504409501028931,0.08504409501028931,0.9952588947489858,94.0,99,712.86745,728.88,60.65,1965.0,60.65,0.0,42.666666666666664
int12,1,1024,256,Qwen/Qwen2.5-7B-Instruct,1,0.9399465778842568,256,272.3559040730114,1.0638902502852008,0.28198397336527703,2.570166423902265,2.570166423902265,0.9399465778842568,99.0,99,742.326947368421,759.548,64.21052631578948,1965.0,64.21052631578948,0.0,1.3333333333333333
int12,2,1024,256,Qwen/Qwen2.5-7B-Instruct,1,0.9348056986927986,512,547.7074013519215,2.1394820365309433,0.2804417096078396,1.2780546661815606,1.2780546661815606,0.9348056986927986,94.57894736842105,99,699.6733684210526,710.126,61.31578947368421,1965.0,61.31578947368421,0.0,2.6666666666666665
int12,4,1024,256,Qwen/Qwen2.5-7B-Instruct,1,0.9528774349018931,1024,1074.6397831379327,4.1978116528825495,0.28586323047056794,0.651381059014966,0.651381059014966,0.9528774349018931,92.89473684210526,99,700.089052631579,703.588,59.10526315789474,1965.0,59.10526315789474,0.0,5.333333333333333
int12,8,1024,256,Qwen/Qwen2.5-7B-Instruct,1,0.9635829394683242,2048,2125.400851461758,8.302347076022492,0.28907488184049723,0.32934963751358737,0.32934963751358737,0.9635829394683242,96.2,99,706.5646999999999,710.061,61.0,1965.0,61.0,0.0,10.666666666666666
int12,16,1024,256,Qwen/Qwen2.5-7B-Instruct,1,0.9770650872960687,4096,4192.146514348677,16.375572321674518,0.2931195261888206,0.16697889675469924,0.16697889675469924,0.9770650872960687,95.0,99,704.2283,710.02,60.4,1965.0,60.4,0.0,21.333333333333332
int12,32,1024,256,Qwen/Qwen2.5-7B-Instruct,1,1.0422529308125377,8192,7859.896343600145,30.702720092188066,0.3126758792437613,0.08905969867782915,0.08905969867782915,1.0422529308125377,90.23809523809524,99,718.9527619047619,736.374,56.38095238095238,1965.0,56.38095238095238,0.0,42.666666666666664
int12,1,2048,256,Qwen/Qwen2.5-7B-Instruct,1,0.9600767344236374,256,266.64535325260687,1.0415834111429956,0.2880230203270912,2.6252098206896335,2.6252098206896335,0.9600767344236374,94.8,99,734.7123,758.238,59.4,1965.0,59.4,0.0,1.3333333333333333
int12,2,2048,256,Qwen/Qwen2.5-7B-Instruct,1,0.9503661477938294,512,538.7397280390844,2.1044520626526735,0.28510984433814884,1.2993287176868762,1.2993287176868762,0.9503661477938294,87.84210526315789,99,691.5215789473685,697.242,55.36842105263158,1965.0,55.36842105263158,0.0,2.6666666666666665
int12,4,2048,256,Qwen/Qwen2.5-7B-Instruct,1,0.97018863260746,1024,1055.4648504259605,4.122909571976408,0.291056589782238,0.663214885571506,0.663214885571506,0.97018863260746,96.6,99,716.4481499999999,719.647,60.2,1965.0,60.2,0.0,5.333333333333333
int12,8,2048,256,Qwen/Qwen2.5-7B-Instruct,1,0.9861066676676273,2048,2076.854428785071,8.112712612441683,0.29583200030028817,0.3370481774254586,0.3370481774254586,0.9861066676676273,91.6,99,704.6591000000001,718.668,57.0,1965.0,57.0,0.0,10.666666666666666
int12,16,2048,256,Qwen/Qwen2.5-7B-Instruct,1,1.0277645466849208,4096,3985.348602665607,15.567767979162527,0.3083293640054762,0.17564335514634877,0.17564335514634877,1.0277645466849208,90.23809523809524,99,721.2149523809524,730.709,55.23809523809524,1965.0,55.23809523809524,0.0,21.333333333333332
int12,32,2048,256,Qwen/Qwen2.5-7B-Instruct,1,1.1258395425975323,8192,7276.347729890044,28.423233319882986,0.33775186277925967,0.09620210935281648,0.09620210935281648,1.1258395425975323,92.21739130434783,99,725.5981304347825,758.354,56.0,1965.0,56.0,0.0,42.666666666666664
int12,1,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.8500038320198655,512,276.75618349449024,0.5405394208876763,0.5550011496059596,2.5293021140896603,2.5293021140896603,1.8500038320198655,99.0,99,714.3851081081082,775.96,63.78378378378378,1965.0,63.78378378378378,0.0,1.3333333333333333
int12,2,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.828902743756771,1024,559.898553105448,1.093551861534078,0.5486708231270313,1.2502264849899802,1.2502264849899802,1.828902743756771,97.37837837837837,99,707.820135135135,716.878,63.729729729729726,1965.0,63.729729729729726,0.0,2.6666666666666665
int12,4,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.8633291851729155,2048,1099.1079924559585,2.146695297765544,0.5589987555518746,0.6368800925883988,0.6368800925883988,1.8633291851729155,95.10526315789474,99,704.4978421052632,716.227,61.526315789473685,1965.0,61.526315789473685,0.0,5.333333333333333
int12,8,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.85886871535331,4096,2203.490739377732,4.303692850347133,0.557660614605993,0.31767775897151296,0.31767775897151296,1.85886871535331,99.0,99,700.9971891891892,715.613,64.02702702702703,1965.0,64.02702702702703,0.0,10.666666666666666
int12,16,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.8609247216954827,8192,4402.1125113197995,8.597875998671483,0.5582774165086448,0.15901456362144017,0.15901456362144017,1.8609247216954827,97.10526315789474,99,721.9244210526316,732.222,63.63157894736842,1965.0,63.63157894736842,0.0,21.333333333333332
int12,32,128,512,Qwen/Qwen2.5-7B-Instruct,1,1.8976919446140528,16384,8633.645753990979,16.86258936326363,0.5693075833842158,0.08107814704771954,0.08107814704771954,1.8976919446140528,98.57894736842105,99,731.1691315789474,757.779,65.13157894736842,1965.0,65.13157894736842,0.0,42.666666666666664
int12,1,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.855241701938212,512,275.97482283041734,0.5390133258406589,0.5565725105814635,2.5364632643686496,2.5364632643686496,1.855241701938212,97.63157894736842,99,719.222947368421,757.779,63.21052631578947,1965.0,63.21052631578947,0.0,1.3333333333333333
int12,2,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.831415860913694,1024,559.1302455408058,1.0920512608218864,0.5494247582741082,1.2519444361714704,1.2519444361714704,1.831415860913694,99.0,99,699.5056486486485,720.262,64.86486486486487,1965.0,64.86486486486487,0.0,2.6666666666666665
int12,4,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.8649214887991548,2048,1098.1695542147095,2.1448624105756045,0.5594764466397464,0.6374243369918986,0.6374243369918986,1.8649214887991548,97.52631578947368,99,706.7500526315789,721.031,62.94736842105263,1965.0,62.94736842105263,0.0,5.333333333333333
int12,8,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.8759189378470182,4096,2183.463217606277,4.2645765968872595,0.5627756813541055,0.32059161535471503,0.32059161535471503,1.8759189378470182,95.84210526315789,99,704.3637894736843,719.899,61.89473684210526,1965.0,61.89473684210526,0.0,10.666666666666666
int12,16,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.884682323783636,8192,4346.621123688351,8.48949438220381,0.5654046971350908,0.16104463215924625,0.16104463215924625,1.884682323783636,95.42105263157895,99,719.538105263158,737.248,62.10526315789474,1965.0,62.10526315789474,0.0,21.333333333333332
int12,32,512,512,Qwen/Qwen2.5-7B-Instruct,1,1.948406078852713,16384,8408.924698924902,16.4236810525877,0.584521823655814,0.08324488862285762,0.08324488862285762,1.948406078852713,93.46153846153847,99,745.1444102564101,771.798,60.666666666666664,1965.0,60.666666666666664,0.0,42.666666666666664
int12,1,1024,512,Qwen/Qwen2.5-7B-Instruct,1,1.8666102765128016,512,274.29400043619046,0.5357304696019345,0.5599830829538405,2.552006237419846,2.552006237419846,1.8666102765128016,98.89473684210526,99,723.603447368421,771.798,64.05263157894737,1965.0,64.05263157894737,0.0,1.3333333333333333
int12,2,1024,512,Qwen/Qwen2.5-7B-Instruct,1,1.8508369289338589,1024,553.2632205419937,1.0805922276210815,0.5552510786801577,1.26522055688838,1.26522055688838,1.8508369289338589,93.5945945945946,99,702.9858648648649,721.123,61.2972972972973,1965.0,61.2972972972973,0.0,2.6666666666666665
int12,4,1024,512,Qwen/Qwen2.5-7B-Instruct,1,1.884174482896924,2048,1086.9481667383552,2.12294563816085,0.5652523448690772,0.6440049502089096,0.6440049502089096,1.884174482896924,99.0,99,712.4966315789475,721.866,64.10526315789474,1965.0,64.10526315789474,0.0,5.333333333333333
int12,8,1024,512,Qwen/Qwen2.5-7B-Instruct,1,1.8968864623457193,4096,2159.3279731327843,4.217437447524969,0.5690659387037158,0.324174932529786,0.324174932529786,1.8968864623457193,95.3157894736842,99,711.1485789473683,723.19,61.05263157894737,1965.0,61.05263157894737,0.0,10.666666666666666
int12,16,1024,512,Qwen/Qwen2.5-7B-Instruct,1,1.9148680604994297,8192,4278.1015407732,8.355667071822657,0.5744604181498288,0.16362397977900403,0.16362397977900403,1.9148680604994297,98.8974358974359,99,730.2788205128206,742.324,64.28205128205128,1965.0,64.28205128205128,0.0,21.333333333333332
int12,32,1024,512,Qwen/Qwen2.5-7B-Instruct,1,2.020213526673615,16384,8110.033807652548,15.839909780571382,0.6060640580020845,0.08631283378122134,0.08631283378122134,2.020213526673615,95.78048780487805,99,737.5658048780488,766.425,61.78048780487805,1965.0,61.78048780487805,0.0,42.666666666666664
int12,1,2048,512,Qwen/Qwen2.5-7B-Instruct,1,1.8948087422177196,512,270.21196841257216,0.527757750805805,0.5684426226653159,2.5905588272507885,2.5905588272507885,1.8948087422177196,99.0,99,715.2941842105264,767.78,63.68421052631579,1959.4736842105262,63.68421052631579,0.0,1.3333333333333333
int12,2,2048,512,Qwen/Qwen2.5-7B-Instruct,1,1.8680946482345462,1024,548.1520976293879,1.0706095656823982,0.5604283944703639,1.2770178259415843,1.2770178259415843,1.8680946482345462,94.78947368421052,99,707.6765526315789,723.331,62.10526315789474,1965.0,62.10526315789474,0.0,2.6666666666666665
int12,4,2048,512,Qwen/Qwen2.5-7B-Instruct,1,1.9108283193781972,2048,1071.7865018174107,2.0933330113621302,0.5732484958134592,0.6531151482249697,0.6531151482249697,1.9108283193781972,98.07692307692308,99,714.1205384615384,723.331,61.84615384615385,1965.0,61.84615384615385,0.0,5.333333333333333
int12,8,2048,512,Qwen/Qwen2.5-7B-Instruct,1,1.9280267674475908,4096,2124.4518329081448,4.14931998614872,0.5784080302342772,0.32949676201496914,0.32949676201496914,1.9280267674475908,98.8974358974359,99,714.5751282051282,728.828,63.38461538461539,1965.0,63.38461538461539,0.0,10.666666666666666
int12,16,2048,512,Qwen/Qwen2.5-7B-Instruct,1,1.9781905319541693,8192,4141.158229034428,8.088199666082867,0.5934571595862508,0.16903483549413068,0.16903483549413068,1.9781905319541693,97.4,99,736.70545,755.7,62.5,1965.0,62.5,0.0,21.333333333333332
int12,32,2048,512,Qwen/Qwen2.5-7B-Instruct,1,2.144303130917251,16384,7640.710757621078,14.923263198478669,0.6432909392751753,0.09161451365002904,0.09161451365002904,2.144303130917251,94.72093023255815,99,752.7216744186047,775.211,59.23255813953488,1964.6279069767443,59.23255813953488,0.0,42.666666666666664
