run_id,workload_label,category,gpu_utilization_pct_mean,gpu_utilization_pct_std,gpu_utilization_pct_min,gpu_utilization_pct_max,gpu_utilization_pct_cv,gpu_utilization_pct_p25,gpu_utilization_pct_p75,gpu_utilization_pct_fft_energy,gpu_utilization_pct_fft_peak,mem_utilization_pct_mean,mem_utilization_pct_std,mem_utilization_pct_min,mem_utilization_pct_max,mem_utilization_pct_cv,mem_utilization_pct_p25,mem_utilization_pct_p75,mem_utilization_pct_fft_energy,mem_utilization_pct_fft_peak,power_draw_w_mean,power_draw_w_std,power_draw_w_min,power_draw_w_max,power_draw_w_cv,power_draw_w_p25,power_draw_w_p75,power_draw_w_fft_energy,power_draw_w_fft_peak,temperature_c_mean,temperature_c_std,temperature_c_min,temperature_c_max,temperature_c_cv,temperature_c_p25,temperature_c_p75,temperature_c_fft_energy,temperature_c_fft_peak,sm_clock_mhz_mean,sm_clock_mhz_std,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_cv,sm_clock_mhz_p25,sm_clock_mhz_p75,sm_clock_mhz_fft_energy,sm_clock_mhz_fft_peak,mem_clock_mhz_mean,mem_clock_mhz_std,mem_clock_mhz_min,mem_clock_mhz_max,mem_clock_mhz_cv,mem_clock_mhz_p25,mem_clock_mhz_p75,mem_clock_mhz_fft_energy,mem_clock_mhz_fft_peak,mem_used_mb_mean,mem_used_mb_std,mem_used_mb_min,mem_used_mb_max,mem_used_mb_cv,mem_used_mb_p25,mem_used_mb_p75,mem_used_mb_fft_energy,mem_used_mb_fft_peak,pcie_tx_mbps_mean,pcie_tx_mbps_std,pcie_tx_mbps_min,pcie_tx_mbps_max,pcie_tx_mbps_cv,pcie_tx_mbps_p25,pcie_tx_mbps_p75,pcie_tx_mbps_fft_energy,pcie_tx_mbps_fft_peak,pcie_rx_mbps_mean,pcie_rx_mbps_std,pcie_rx_mbps_min,pcie_rx_mbps_max,pcie_rx_mbps_cv,pcie_rx_mbps_p25,pcie_rx_mbps_p75,pcie_rx_mbps_fft_energy,pcie_rx_mbps_fft_peak,mem_growth_rate
2a1c003e6f12,cufft_benchmark,scientific_hpc,97.9983498349835,9.809676311610401,0,99,0.10010042340537899,99.0,99.0,21757.30861957956,0.0016501650165016502,97.92574257425743,9.805855765761176,0,100,0.10013562836375968,99.0,99.0,21955.827217696427,0.0016501650165016502,46.05836468646864,0.5698279607043516,39.7,46.525,0.012371866968594044,46.128,46.158,1301.7416269076978,0.0016501650165016502,59.006600660066006,2.3077209956974944,44,60,0.03910953977764364,59.0,60.0,2010.9530919979034,0.0016501650165016502,1032.2772277227723,70.6517173642414,210,1410,0.06844258060408084,1035.0,1035.0,285163.9192662087,0.06435643564356436,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,1784.3366336633662,126.73827607592995,518,1797,0.07102823182846192,1797.0,1797.0,281127.5112549081,0.0016501650165016502,4.53321118244637,0.7623652656186859,0.28515625,6.8662109375,0.16817333999407863,4.052734375,4.958984375,1972.382725929593,0.0016501650165016502,16.168487649546204,1.6481254258767568,0.23828125,22.2197265625,0.1019344209240918,16.1640625,16.4501953125,4251.953634919957,0.023102310231023104,0.04137960598515973
2e2283976354,gpt2_wikitext2,ml_training,82.66165413533835,37.36224946549519,0,100,0.45199010176921456,99.0,100.0,3686.4038763586536,0.007518796992481203,18.57894736842105,8.568980815529109,0,25,0.46121993055606203,19.0,24.0,1329.4483517911472,0.007518796992481203,41.89733834586467,0.7274095266789573,39.7,43.371,0.017361712112993737,41.977,42.376,180.348426775387,0.007518796992481203,53.54887218045113,4.879558731622827,41,58,0.09112346409628146,52.0,57.0,378.0154917531374,0.007518796992481203,1071.766917293233,211.43556534127012,210,1410,0.1972775628072727,1095.0,1125.0,54230.753987287426,0.03759398496240601,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,9144.533834586466,3627.293380179222,518,10751,0.39666247025733253,10751.0,10751.0,495865.46184947196,0.007518796992481203,2.9849550634398496,2.898046605451778,0.28515625,31.5185546875,0.9708845000638625,1.9072265625,3.1943359375,1559.3696802947252,0.015037593984962405,9.668166999530076,18.56109606971929,0.23828125,210.0458984375,1.9198154178244586,3.48046875,9.9658203125,10756.403436867646,0.3609022556390977,43.22252884585956
34765a4dc650,bert_sst2,ml_training,77.63076923076923,40.6834461232273,0,100,0.5240634161664111,98.0,100.0,2417.8051375139225,0.015384615384615385,12.169230769230769,6.558794741531287,0,19,0.5389654338362844,15.0,15.0,419.18684251327653,0.015384615384615385,41.986430769230765,0.9051126478447108,39.648,43.741,0.021557265793749114,41.95,42.432,56.76383064837495,0.015384615384615385,52.41538461538462,4.29349911090996,43,57,0.08191295632633491,51.0,56.0,141.78947471887108,0.015384615384615385,1107.6923076923076,318.85179370070017,210,1410,0.2878523137573167,1200.0,1230.0,25579.88161528842,0.015384615384615385,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,4270.092307692307,1761.2362554740218,518,5139,0.4124585907196552,5139.0,5139.0,105569.50955318421,0.015384615384615385,2.5568209134615385,1.4648595467522645,0.4287109375,6.2939453125,0.5729222326315181,2.001953125,2.765625,222.31577753044786,0.03076923076923077,9.470943509615385,8.461936754359403,0.23828125,34.0458984375,0.8934629105194166,7.2001953125,8.7255859375,1260.9153613215465,0.03076923076923077,43.568050699300734
34c10b61fbee,mining_ethash_proxy,crypto_mining,38.49669966996699,4.030768726661776,0,43,0.10470426714790973,39.0,40.0,9579.622813532285,0.013201320132013201,0.0016501650165016502,0.040622223185119384,0,1,24.617052332248633,0.0,0.0,243.0,0.009900990099009901,40.53947194719471,0.22487944620938916,39.674,41.08,0.005547172555596236,40.573,40.626,973.8467427805426,0.0016501650165016502,33.07260726072607,3.271415211873314,31,47,0.09891615698709137,31.0,33.0,2775.141218989715,0.0016501650165016502,1168.3663366336634,84.36229106751945,210,1410,0.07220534212797908,1170.0,1185.0,245427.53472256544,0.0033003300330033004,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,2029.881188118812,151.31301608127052,518,2045,0.07454279440927525,2045.0,2045.0,335638.5533121539,0.0016501650165016502,16.190041318584985,13.507200777350786,0.28515625,288.1044921875,0.8342906920818797,15.0673828125,16.021484375,65432.25409501004,0.028052805280528052,109.47196169812294,110.50904613568356,0.28515625,2427.5302734375,1.0094735165102,102.185546875,107.848388671875,618067.8582545472,0.028052805280528052,0.04940317305655527
355359f28d64,nbody_sim,scientific_hpc,97.96039603960396,9.723537898541915,0,99,0.09925988758264687,99.0,99.0,17067.783331645194,0.0016501650165016502,88.1947194719472,9.01431580461358,0,90,0.10220924629596022,89.0,89.0,17000.44146273902,0.0049504950495049506,46.13303135313531,0.5773401627101358,40.14,46.586,0.012514680821172262,46.098,46.158,1428.6296926339385,0.0033003300330033004,59.24752475247525,1.693385911862308,46,60,0.028581546974466306,59.0,60.0,1481.0357661099124,0.0016501650165016502,1227.40099009901,83.92914720813145,210,1410,0.06837956616060153,1230.0,1230.0,290196.99522834923,0.04455445544554455,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,1839.7821782178219,132.28741091584558,518,1853,0.07190384409741328,1853.0,1853.0,293436.45623557654,0.0016501650165016502,6.019091313428218,0.9042652119606276,0.380859375,11.8251953125,0.15023284491348973,5.578125,6.484375,2609.146404646553,0.0016501650165016502,24.89019795534241,22.69863912654285,0.23828125,579.26171875,0.9119509280864874,23.841796875,24.4140625,134902.14746693466,0.013201320132013201,0.04319137919483109
36b79c0d691b,nvlink_latency,unknown,0.0,0.0,0,0,0.0,0.0,0.0,,,0.0,0.0,0,0,0.0,0.0,0.0,,,191.24877777777778,1.5828961413953986,190.342,194.045,0.00827663402495766,190.43,190.575,,,29.444444444444443,0.5270462766947299,29,30,0.01789968486826971,29.0,30.0,,,1965.0,0.0,1965,1965,0.0,1965.0,1965.0,,,3996.0,0.0,3996,3996,0.0,3996.0,3996.0,,,9484.666666666666,50.59644256269407,9442,9538,0.005334551475647228,9442.0,9538.0,,,4.731228298611111,12.277303452533006,0.6337890625,37.470703125,2.5949505445641154,0.63671875,0.6416015625,,,9.08713107638889,25.47831704487275,0.58203125,77.029296875,2.8037800740290115,0.587890625,0.595703125,,,16.00000000000029
387d940136b1,resnet50_inference,ml_inference,61.98029556650246,21.254866453092866,0,100,0.34292941423527556,54.0,76.0,103774.39342597892,0.16584564860426929,47.31855500821018,17.017608930106434,0,75,0.3596392351117673,40.0,60.0,83964.59825294052,0.16584564860426929,43.442261083743844,1.6872889982546149,39.7,46.068,0.038839806127106975,41.507,44.808,9040.147716193138,0.4893267651888341,51.85550082101806,1.6228650308344332,43,54,0.031295908922074435,51.0,53.0,5178.956408183176,0.0016420361247947454,1174.6059113300494,179.13606366978138,210,1410,0.1525073745515094,1035.0,1335.0,871426.1958008308,0.33497536945812806,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,5155.366174055829,543.6883772449913,518,5221,0.10546067124794656,5221.0,5221.0,880409.721719434,0.0016420361247947454,100.907540858477,251.86386686057853,0.23828125,900.0771484375,2.4959865706302566,0.3330078125,5.2919921875,1354558.7199239866,0.3004926108374384,1195.1499352165436,2660.0827610925176,0.23828125,7862.6630859375,2.225731418885384,0.3330078125,19.931640625,14631080.313311726,0.37438423645320196,0.3373997458315023
4187823fdea4,mining_ethash_proxy,crypto_mining,38.71993410214168,4.241549314779885,0,42,0.1095443319578308,39.0,40.0,7798.664793996622,0.009884678747940693,0.0016474464579901153,0.040588747923409954,0,1,24.637355034635338,0.0,0.0,243.0,0.05930807248764415,40.41985831960461,0.26473108534946627,39.162,41.026,0.00654953026429872,40.114,40.626,1251.5450680569584,0.0049423393739703465,31.528830313014826,0.4995798061470938,31,32,0.015845174120684917,31.0,32.0,342.2187168312109,0.0016474464579901153,1142.8171334431631,84.00094983955545,210,1410,0.07350340433416301,1140.0,1155.0,200524.63555720856,0.014827018121911038,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,2027.3904448105436,163.16726148979473,518,2045,0.08048141980118781,2045.0,2045.0,325018.36541846406,0.0016474464579901153,15.556277028418451,8.017736198355678,0.3330078125,208.138671875,0.5154019938828133,15.1630859375,15.7353515625,47020.51046082488,0.03789126853377265,104.6683194759061,79.88851023000575,0.23828125,2048.396484375,0.7632539686245011,101.0888671875,105.2373046875,473409.6428890599,0.026359143327841845,0.02457970370001555
42687e3e92ce,training_single_gpu,unknown,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,195.22437499999998,0.06939728621015104,195.117,195.35,0.0003554744954865169,195.172,195.2845,1.3252388216472724,0.0625,35.0,0.0,35,35,0.0,35.0,35.0,0.0,0.0,1965.0,0.0,1965,1965,0.0,1965.0,1965.0,0.0,0.0,3996.0,0.0,3996,3996,0.0,3996.0,3996.0,0.0,0.0,9442.0,0.0,9442,9442,0.0,9442.0,9442.0,0.0,0.0,1.1031494140625,0.014988988437295308,1.0751953125,1.12109375,0.013587450831804222,1.096435546875,1.11328125,0.3381005026701335,0.5,0.70074462890625,0.1280079221409722,0.6240234375,1.1728515625,0.1826741393053528,0.656982421875,0.685791015625,3.474904843712915,0.125,8.680002175713334e-14
433e776ea707,training_dual_gpu_dp,unknown,21.307692307692307,34.4005441221129,0,81,1.6144659695540782,0.0,32.0,,,3.1538461538461537,5.047212990786001,0,12,1.6003358258393572,0.0,5.0,,,273.4176923076923,115.6842576270893,190.969,471.137,0.4231045059676687,191.298,327.0,,,31.692307692307693,1.9315199276138026,30,35,0.06094601713152217,30.0,33.0,,,1965.0,0.0,1965,1965,0.0,1965.0,1965.0,,,3996.0,0.0,3996,3996,0.0,3996.0,3996.0,,,10381.692307692309,529.6626889847576,9738,10784,0.05101891611565614,9738.0,10784.0,,,7.186072716346154,11.285733281314712,0.6337890625,40.419921875,1.5705008459032932,0.7607421875,9.048828125,,,14.960336538461538,21.343444474030576,0.6279296875,48.0888671875,1.4266687395522175,0.6904296875,43.8623046875,,,114.94505494505508
482ecf1fb7ca,pytorch_mlp_cifar10,ml_training,5.0131578947368425,2.8071025206435745,0,11,0.5599469593867603,3.0,7.0,395.9211885822116,0.02631578947368421,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,40.049881578947364,0.28379081343389767,39.136,40.653,0.007085933896393575,40.087,40.1205,36.26607268558291,0.02631578947368421,29.763157894736842,0.4279695021106552,29,30,0.014379169831705119,30.0,30.0,67.52736484363169,0.013157894736842105,1015.0657894736842,252.9551915801856,210,1095,0.24920078501620543,1095.0,1095.0,22749.1791951893,0.013157894736842105,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,1043.25,181.22715948039723,518,1105,0.17371402777879083,1105.0,1105.0,15523.491402267637,0.013157894736842105,15.760176809210526,21.104260277757106,0.28515625,56.6953125,1.3390877863809445,0.619140625,28.478759765625,4314.599176698448,0.013157894736842105,215.45394736842104,273.64331928906057,0.23828125,646.1142578125,1.270078003351069,0.28515625,474.690673828125,60767.08279320499,0.02631578947368421,2.180027341079976
51a7fe09808d,idle,baseline,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,39.2182,0.1538801376857768,39.085,39.726,0.003923692002229911,39.162,39.188,77.13449599478318,0.47200000000000003,28.0,0.0,28,28,0.0,28.0,28.0,0.0,0.0,210.0,0.0,210,210,0.0,210.0,210.0,0.0,0.0,1215.0,0.0,1215,1215,0.0,1215.0,1215.0,0.0,0.0,518.0,0.0,518,518,0.0,518.0,518.0,0.0,0.0,0.7593046875,0.29173860141592656,0.28515625,2.5263671875,0.38421809562674203,0.619140625,0.9052734375,122.70174342404691,0.024,0.2975,0.07085734279559561,0.23828125,1.0009765625,0.23817594136947787,0.28515625,0.28515625,37.62277453345449,0.056,-1.0284206349727829e-16
