ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047637.1610725,0,99,11,24824.905728,192265.846784,371.172,37,1965,3996,99,0.0,0.0,2.122,1.589,0
1776047637.203927,1,0,13,12434.931712,192265.846784,340.817,32,1965,3996,0,0.0,0.0,18.026,8.878,0
1776047637.2467732,0,99,11,24824.905728,192265.846784,371.173,37,1965,3996,99,0.0,0.0,2.067,3.005,0
1776047637.2896435,1,0,13,12434.931712,192265.846784,340.812,32,1965,3996,0,0.0,0.0,18.377,8.877,0
1776047637.3324418,0,99,11,24824.905728,192265.846784,371.136,37,1965,3996,99,0.0,0.0,2.1,1.544,0
1776047637.3752346,1,0,13,12434.931712,192265.846784,340.768,32,1965,3996,0,0.0,0.0,18.284,8.868,0
1776047637.4180238,0,99,11,24824.905728,192265.846784,371.136,37,1965,3996,99,0.0,0.0,2.107,1.451,0
1776047637.4607613,1,0,13,12434.931712,192265.846784,340.814,32,1965,3996,0,0.0,0.0,18.392,10.198,0
1776047637.5036488,0,99,11,24824.905728,192265.846784,371.131,37,1965,3996,99,0.0,0.0,2.108,1.622,0
1776047637.5463762,1,0,13,12434.931712,192265.846784,340.802,32,1965,3996,0,0.0,0.0,18.303,10.311,0
1776047637.5892825,0,99,11,24824.905728,192265.846784,371.084,37,1965,3996,99,0.0,0.0,2.084,1.619,0
1776047637.6321025,1,0,13,12434.931712,192265.846784,340.687,32,1965,3996,0,0.0,0.0,18.404,8.819,0
1776047637.674994,0,99,11,24824.905728,192265.846784,371.052,37,1965,3996,99,0.0,0.0,2.187,1.491,0
1776047637.717695,1,0,13,12434.931712,192265.846784,340.731,32,1965,3996,0,0.0,0.0,18.282,8.787,0
1776047637.760613,0,99,11,24824.905728,192265.846784,371.023,37,1965,3996,99,0.0,0.0,2.082,1.625,0
1776047637.803492,1,0,13,12434.931712,192265.846784,340.731,32,1965,3996,0,0.0,0.0,18.361,8.825,0
1776047637.8462489,0,99,11,24824.905728,192265.846784,371.094,37,1965,3996,99,0.0,0.0,2.075,2.989,0
1776047637.889071,1,0,13,12434.931712,192265.846784,340.738,32,1965,3996,0,0.0,0.0,18.467,8.795,0
1776047637.931894,0,99,11,24824.905728,192265.846784,370.941,37,1965,3996,99,0.0,0.0,2.052,1.518,0
1776047637.974708,1,0,13,12434.931712,192265.846784,340.673,32,1965,3996,0,0.0,0.0,18.059,8.917,0
1776047638.0176399,0,99,11,24824.905728,192265.846784,370.941,37,1965,3996,99,0.0,0.0,2.042,1.515,0
1776047638.0603824,1,0,13,12434.931712,192265.846784,340.765,32,1965,3996,0,0.0,0.0,18.15,10.169,0
1776047638.1032598,0,99,11,24824.905728,192265.846784,370.965,37,1965,3996,99,0.0,0.0,2.104,1.612,0
1776047638.1462755,1,0,13,12434.931712,192265.846784,340.694,32,1965,3996,0,0.0,0.0,18.271,10.36,0
1776047638.1891663,0,99,11,24824.905728,192265.846784,370.981,37,1965,3996,99,0.0,0.0,2.036,1.61,0
1776047638.2320201,1,0,13,12434.931712,192265.846784,340.738,32,1965,3996,0,0.0,0.0,18.076,8.893,0
1776047638.274856,0,99,11,24824.905728,192265.846784,370.94,37,1965,3996,99,0.0,0.0,2.149,1.516,0
1776047638.3176358,1,0,13,12434.931712,192265.846784,340.883,32,1965,3996,0,0.0,0.0,17.894,8.843,0
1776047638.3607163,0,99,11,24824.905728,192265.846784,371.001,37,1965,3996,99,0.0,0.0,2.266,1.543,0
1776047638.403561,1,0,13,12434.931712,192265.846784,340.883,32,1965,3996,0,0.0,0.0,18.197,8.798,0
1776047638.4464571,0,99,11,24824.905728,192265.846784,371.026,37,1965,3996,99,0.0,0.0,2.024,2.986,0
1776047638.4897323,1,0,13,12434.931712,192265.846784,340.86,32,1965,3996,0,0.0,0.0,19.045,8.824,0
1776047638.5325356,0,99,11,24824.905728,192265.846784,371.05,37,1965,3996,99,0.0,0.0,2.072,1.536,0
1776047638.575294,1,0,13,12434.931712,192265.846784,340.869,32,1965,3996,0,0.0,0.0,17.996,8.868,0
1776047638.61814,0,99,11,24824.905728,192265.846784,371.05,37,1965,3996,99,0.0,0.0,2.111,1.496,0
1776047638.6608841,1,0,13,12434.931712,192265.846784,340.935,32,1965,3996,0,0.0,0.0,18.304,10.114,0
1776047638.7037997,0,99,11,24824.905728,192265.846784,371.072,37,1965,3996,99,0.0,0.0,2.045,1.595,0
1776047638.746631,1,0,13,12434.931712,192265.846784,341.006,32,1965,3996,0,0.0,0.0,18.252,10.226,0
1776047638.789509,0,99,11,24824.905728,192265.846784,370.97,37,1965,3996,99,0.0,0.0,2.081,1.629,0
1776047638.8323054,1,0,13,12434.931712,192265.846784,340.953,32,1965,3996,0,0.0,0.0,18.135,8.824,0
1776047638.875197,0,99,11,24824.905728,192265.846784,371.052,37,1965,3996,99,0.0,0.0,2.151,1.503,0
1776047638.9178946,1,0,13,12434.931712,192265.846784,341.007,32,1965,3996,0,0.0,0.0,18.255,8.797,0
1776047638.9608347,0,99,11,24824.905728,192265.846784,371.192,37,1965,3996,99,0.0,0.0,2.113,1.605,0
1776047639.003754,1,0,13,12434.931712,192265.846784,341.007,32,1965,3996,0,0.0,0.0,18.517,8.713,0
1776047639.0468702,0,99,11,24824.905728,192265.846784,371.257,37,1965,3996,99,0.0,0.0,2.056,3.207,0
1776047639.0901349,1,0,13,12434.931712,192265.846784,340.937,32,1965,3996,0,0.0,0.0,19.253,8.717,0
1776047639.132957,0,99,11,24824.905728,192265.846784,371.248,37,1965,3996,99,0.0,0.0,2.075,1.549,0
1776047639.1757317,1,0,13,12434.931712,192265.846784,341.036,32,1965,3996,0,0.0,0.0,18.286,8.901,0
1776047639.218569,0,99,11,24824.905728,192265.846784,371.248,37,1965,3996,99,0.0,0.0,2.142,1.515,0
1776047639.2613294,1,0,13,12434.931712,192265.846784,341.062,32,1965,3996,0,0.0,0.0,18.323,10.206,0
1776047639.3041914,0,99,11,24824.905728,192265.846784,371.204,37,1965,3996,99,0.0,0.0,2.076,1.615,0
1776047639.347035,1,0,13,12434.931712,192265.846784,340.957,32,1965,3996,0,0.0,0.0,18.375,10.256,0
1776047639.389897,0,99,11,24824.905728,192265.846784,371.083,37,1965,3996,99,0.0,0.0,2.06,1.621,0
1776047639.432713,1,0,13,12434.931712,192265.846784,340.975,32,1965,3996,0,0.0,0.0,18.096,8.875,0
1776047639.4756873,0,99,11,24824.905728,192265.846784,371.109,37,1965,3996,99,0.0,0.0,2.148,1.525,0
1776047639.5184078,1,0,13,12434.931712,192265.846784,341.011,32,1965,3996,0,0.0,0.0,18.265,8.8,0
1776047639.5612879,0,99,11,24824.905728,192265.846784,371.079,37,1965,3996,99,0.0,0.0,2.091,1.544,0
1776047639.6041021,1,0,13,12434.931712,192265.846784,341.011,32,1965,3996,0,0.0,0.0,18.115,8.825,0
1776047639.647413,0,99,11,24824.905728,192265.846784,371.038,37,1965,3996,99,0.0,0.0,2.047,3.414,0
